SMILES,INCHI,INCHI_KEY
Clc1ccc2nc(cc2c1)-c1ccccc1,,
Brc1ccc2nc(cc2c1)-c1ccccc1,,
CCOC(=O)c1c(nc2ccccc12)-c1ccc(Br)cc1,,
Cc1c(nc2ccc(OCc3ccccc3)cc12)-c1ccc(OCc2ccccc2)cc1,,
